# CIDR,network(start) address,end address,prefix,subnet mask
23.148.16.0/24,23.148.16.0,23.148.16.255,24,255.255.255.0
23.148.96.0/24,23.148.96.0,23.148.96.255,24,255.255.255.0
23.148.128.0/24,23.148.128.0,23.148.128.255,24,255.255.255.0
23.148.192.0/22,23.148.192.0,23.148.195.255,22,255.255.252.0
23.149.40.0/24,23.149.40.0,23.149.40.255,24,255.255.255.0
23.149.128.0/23,23.149.128.0,23.149.129.255,23,255.255.254.0
23.149.176.0/24,23.149.176.0,23.149.176.255,24,255.255.255.0
23.149.184.0/24,23.149.184.0,23.149.184.255,24,255.255.255.0
23.149.232.0/24,23.149.232.0,23.149.232.255,24,255.255.255.0
23.150.0.0/24,23.150.0.0,23.150.0.255,24,255.255.255.0
23.150.144.0/24,23.150.144.0,23.150.144.255,24,255.255.255.0
23.150.184.0/24,23.150.184.0,23.150.184.255,24,255.255.255.0
23.150.216.0/24,23.150.216.0,23.150.216.255,24,255.255.255.0
23.151.0.0/24,23.151.0.0,23.151.0.255,24,255.255.255.0
23.151.48.0/24,23.151.48.0,23.151.48.255,24,255.255.255.0
23.151.96.0/24,23.151.96.0,23.151.96.255,24,255.255.255.0
23.151.128.0/24,23.151.128.0,23.151.128.255,24,255.255.255.0
23.151.144.0/24,23.151.144.0,23.151.144.255,24,255.255.255.0
23.151.192.0/23,23.151.192.0,23.151.193.255,23,255.255.254.0
23.152.136.0/24,23.152.136.0,23.152.136.255,24,255.255.255.0
23.152.184.0/24,23.152.184.0,23.152.184.255,24,255.255.255.0
23.152.248.0/24,23.152.248.0,23.152.248.255,24,255.255.255.0
23.153.48.0/24,23.153.48.0,23.153.48.255,24,255.255.255.0
23.153.96.0/24,23.153.96.0,23.153.96.255,24,255.255.255.0
23.153.128.0/24,23.153.128.0,23.153.128.255,24,255.255.255.0
23.153.160.0/24,23.153.160.0,23.153.160.255,24,255.255.255.0
23.154.0.0/23,23.154.0.0,23.154.1.255,23,255.255.254.0
23.154.2.0/24,23.154.2.0,23.154.2.255,24,255.255.255.0
23.154.32.0/24,23.154.32.0,23.154.32.255,24,255.255.255.0
23.154.128.0/24,23.154.128.0,23.154.128.255,24,255.255.255.0
23.154.136.0/24,23.154.136.0,23.154.136.255,24,255.255.255.0
23.154.160.0/24,23.154.160.0,23.154.160.255,24,255.255.255.0
23.154.208.0/24,23.154.208.0,23.154.208.255,24,255.255.255.0
23.155.64.0/24,23.155.64.0,23.155.64.255,24,255.255.255.0
23.155.128.0/22,23.155.128.0,23.155.131.255,22,255.255.252.0
23.155.144.0/24,23.155.144.0,23.155.144.255,24,255.255.255.0
23.156.16.0/24,23.156.16.0,23.156.16.255,24,255.255.255.0
23.156.80.0/24,23.156.80.0,23.156.80.255,24,255.255.255.0
23.156.160.0/24,23.156.160.0,23.156.160.255,24,255.255.255.0
23.156.176.0/24,23.156.176.0,23.156.176.255,24,255.255.255.0
23.158.48.0/24,23.158.48.0,23.158.48.255,24,255.255.255.0
23.158.128.0/24,23.158.128.0,23.158.128.255,24,255.255.255.0
23.159.16.0/24,23.159.16.0,23.159.16.255,24,255.255.255.0
23.159.96.0/24,23.159.96.0,23.159.96.255,24,255.255.255.0
23.159.112.0/24,23.159.112.0,23.159.112.255,24,255.255.255.0
23.159.144.0/24,23.159.144.0,23.159.144.255,24,255.255.255.0
23.159.240.0/24,23.159.240.0,23.159.240.255,24,255.255.255.0
23.160.48.0/23,23.160.48.0,23.160.49.255,23,255.255.254.0
23.160.50.0/24,23.160.50.0,23.160.50.255,24,255.255.255.0
23.160.176.0/24,23.160.176.0,23.160.176.255,24,255.255.255.0
23.160.240.0/24,23.160.240.0,23.160.240.255,24,255.255.255.0
23.161.64.0/24,23.161.64.0,23.161.64.255,24,255.255.255.0
23.161.176.0/24,23.161.176.0,23.161.176.255,24,255.255.255.0
23.162.240.0/22,23.162.240.0,23.162.243.255,22,255.255.252.0
23.163.192.0/24,23.163.192.0,23.163.192.255,24,255.255.255.0
23.164.48.0/24,23.164.48.0,23.164.48.255,24,255.255.255.0
23.164.96.0/24,23.164.96.0,23.164.96.255,24,255.255.255.0
23.164.176.0/24,23.164.176.0,23.164.176.255,24,255.255.255.0
23.164.208.0/24,23.164.208.0,23.164.208.255,24,255.255.255.0
23.165.80.0/24,23.165.80.0,23.165.80.255,24,255.255.255.0
23.166.0.0/24,23.166.0.0,23.166.0.255,24,255.255.255.0
23.166.32.0/24,23.166.32.0,23.166.32.255,24,255.255.255.0
23.166.48.0/24,23.166.48.0,23.166.48.255,24,255.255.255.0
23.167.64.0/24,23.167.64.0,23.167.64.255,24,255.255.255.0
23.167.144.0/24,23.167.144.0,23.167.144.255,24,255.255.255.0
23.167.224.0/24,23.167.224.0,23.167.224.255,24,255.255.255.0
23.168.16.0/24,23.168.16.0,23.168.16.255,24,255.255.255.0
23.168.208.0/24,23.168.208.0,23.168.208.255,24,255.255.255.0
23.169.32.0/24,23.169.32.0,23.169.32.255,24,255.255.255.0
23.170.16.0/24,23.170.16.0,23.170.16.255,24,255.255.255.0
23.170.32.0/23,23.170.32.0,23.170.33.255,23,255.255.254.0
23.171.128.0/24,23.171.128.0,23.171.128.255,24,255.255.255.0
23.171.160.0/24,23.171.160.0,23.171.160.255,24,255.255.255.0
23.171.208.0/24,23.171.208.0,23.171.208.255,24,255.255.255.0
23.171.240.0/24,23.171.240.0,23.171.240.255,24,255.255.255.0
23.172.48.0/24,23.172.48.0,23.172.48.255,24,255.255.255.0
23.172.144.0/24,23.172.144.0,23.172.144.255,24,255.255.255.0
23.172.208.0/24,23.172.208.0,23.172.208.255,24,255.255.255.0
23.172.224.0/24,23.172.224.0,23.172.224.255,24,255.255.255.0
23.172.240.0/24,23.172.240.0,23.172.240.255,24,255.255.255.0
23.173.48.0/24,23.173.48.0,23.173.48.255,24,255.255.255.0
23.173.144.0/24,23.173.144.0,23.173.144.255,24,255.255.255.0
23.174.96.0/24,23.174.96.0,23.174.96.255,24,255.255.255.0
23.174.144.0/24,23.174.144.0,23.174.144.255,24,255.255.255.0
23.174.224.0/24,23.174.224.0,23.174.224.255,24,255.255.255.0
23.175.32.0/24,23.175.32.0,23.175.32.255,24,255.255.255.0
23.175.128.0/24,23.175.128.0,23.175.128.255,24,255.255.255.0
23.175.240.0/24,23.175.240.0,23.175.240.255,24,255.255.255.0
23.176.0.0/24,23.176.0.0,23.176.0.255,24,255.255.255.0
23.176.192.0/24,23.176.192.0,23.176.192.255,24,255.255.255.0
23.177.144.0/24,23.177.144.0,23.177.144.255,24,255.255.255.0
23.177.160.0/24,23.177.160.0,23.177.160.255,24,255.255.255.0
23.178.0.0/23,23.178.0.0,23.178.1.255,23,255.255.254.0
23.178.64.0/24,23.178.64.0,23.178.64.255,24,255.255.255.0
23.179.0.0/22,23.179.0.0,23.179.3.255,22,255.255.252.0
23.179.160.0/24,23.179.160.0,23.179.160.255,24,255.255.255.0
23.180.64.0/24,23.180.64.0,23.180.64.255,24,255.255.255.0
23.180.80.0/24,23.180.80.0,23.180.80.255,24,255.255.255.0
23.181.128.0/24,23.181.128.0,23.181.128.255,24,255.255.255.0
23.182.0.0/24,23.182.0.0,23.182.0.255,24,255.255.255.0
23.182.80.0/23,23.182.80.0,23.182.81.255,23,255.255.254.0
23.182.112.0/24,23.182.112.0,23.182.112.255,24,255.255.255.0
23.183.192.0/23,23.183.192.0,23.183.193.255,23,255.255.254.0
23.186.0.0/24,23.186.0.0,23.186.0.255,24,255.255.255.0
23.186.80.0/24,23.186.80.0,23.186.80.255,24,255.255.255.0
23.186.192.0/24,23.186.192.0,23.186.192.255,24,255.255.255.0
23.188.80.0/24,23.188.80.0,23.188.80.255,24,255.255.255.0
23.188.176.0/24,23.188.176.0,23.188.176.255,24,255.255.255.0
23.189.16.0/24,23.189.16.0,23.189.16.255,24,255.255.255.0
23.190.128.0/24,23.190.128.0,23.190.128.255,24,255.255.255.0
23.191.80.0/24,23.191.80.0,23.191.80.255,24,255.255.255.0
23.191.128.0/23,23.191.128.0,23.191.129.255,23,255.255.254.0
23.227.32.0/19,23.227.32.0,23.227.63.255,19,255.255.224.0
23.227.208.0/20,23.227.208.0,23.227.223.255,20,255.255.240.0
23.229.0.0/17,23.229.0.0,23.229.127.255,17,255.255.128.0
23.233.0.0/16,23.233.0.0,23.233.255.255,16,255.255.0.0
23.235.64.0/20,23.235.64.0,23.235.79.255,20,255.255.240.0
23.236.128.0/17,23.236.128.0,23.236.255.255,17,255.255.128.0
23.239.32.0/19,23.239.32.0,23.239.63.255,19,255.255.224.0
23.247.164.0/22,23.247.164.0,23.247.167.255,22,255.255.252.0
23.247.168.0/22,23.247.168.0,23.247.171.255,22,255.255.252.0
23.247.192.0/21,23.247.192.0,23.247.199.255,21,255.255.248.0
23.247.253.0/24,23.247.253.0,23.247.253.255,24,255.255.255.0
23.248.0.0/17,23.248.0.0,23.248.127.255,17,255.255.128.0
23.248.128.0/19,23.248.128.0,23.248.159.255,19,255.255.224.0
23.249.112.0/20,23.249.112.0,23.249.127.255,20,255.255.240.0
23.249.173.0/24,23.249.173.0,23.249.173.255,24,255.255.255.0
23.249.192.0/20,23.249.192.0,23.249.207.255,20,255.255.240.0
23.251.160.0/19,23.251.160.0,23.251.191.255,19,255.255.224.0
23.252.32.0/20,23.252.32.0,23.252.47.255,20,255.255.240.0
23.252.96.0/20,23.252.96.0,23.252.111.255,20,255.255.240.0
23.252.224.0/20,23.252.224.0,23.252.239.255,20,255.255.240.0
24.36.0.0/15,24.36.0.0,24.37.255.255,15,255.254.0.0
24.38.144.0/20,24.38.144.0,24.38.159.255,20,255.255.240.0
24.48.0.0/17,24.48.0.0,24.48.127.255,17,255.255.128.0
24.48.176.0/20,24.48.176.0,24.48.191.255,20,255.255.240.0
24.49.224.0/19,24.49.224.0,24.49.255.255,19,255.255.224.0
24.50.32.0/19,24.50.32.0,24.50.63.255,19,255.255.224.0
24.50.64.0/18,24.50.64.0,24.50.127.255,18,255.255.192.0
24.50.160.0/19,24.50.160.0,24.50.191.255,19,255.255.224.0
24.51.224.0/19,24.51.224.0,24.51.255.255,19,255.255.224.0
24.52.192.0/18,24.52.192.0,24.52.255.255,18,255.255.192.0
24.53.0.0/18,24.53.0.0,24.53.63.255,18,255.255.192.0
24.53.80.0/20,24.53.80.0,24.53.95.255,20,255.255.240.0
24.53.96.0/19,24.53.96.0,24.53.127.255,19,255.255.224.0
24.53.224.0/19,24.53.224.0,24.53.255.255,19,255.255.224.0
24.54.0.0/18,24.54.0.0,24.54.63.255,18,255.255.192.0
24.54.64.0/19,24.54.64.0,24.54.95.255,19,255.255.224.0
24.55.192.0/18,24.55.192.0,24.55.255.255,18,255.255.192.0
24.57.0.0/16,24.57.0.0,24.57.255.255,16,255.255.0.0
24.64.0.0/13,24.64.0.0,24.71.255.255,13,255.248.0.0
24.72.0.0/17,24.72.0.0,24.72.127.255,17,255.255.128.0
24.72.128.0/20,24.72.128.0,24.72.143.255,20,255.255.240.0
24.75.176.0/20,24.75.176.0,24.75.191.255,20,255.255.240.0
24.76.0.0/14,24.76.0.0,24.79.255.255,14,255.252.0.0
24.80.0.0/13,24.80.0.0,24.87.255.255,13,255.248.0.0
24.89.64.0/18,24.89.64.0,24.89.127.255,18,255.255.192.0
24.89.192.0/18,24.89.192.0,24.89.255.255,18,255.255.192.0
24.100.192.0/18,24.100.192.0,24.100.255.255,18,255.255.192.0
24.102.0.0/18,24.102.0.0,24.102.63.255,18,255.255.192.0
24.104.160.0/19,24.104.160.0,24.104.191.255,19,255.255.224.0
24.105.64.0/18,24.105.64.0,24.105.127.255,18,255.255.192.0
24.108.0.0/15,24.108.0.0,24.109.255.255,15,255.254.0.0
24.114.0.0/16,24.114.0.0,24.114.255.255,16,255.255.0.0
24.122.0.0/16,24.122.0.0,24.122.255.255,16,255.255.0.0
24.129.192.0/20,24.129.192.0,24.129.207.255,20,255.255.240.0
24.129.224.0/20,24.129.224.0,24.129.239.255,20,255.255.240.0
24.137.32.0/19,24.137.32.0,24.137.63.255,19,255.255.224.0
24.137.64.0/18,24.137.64.0,24.137.127.255,18,255.255.192.0
24.137.192.0/19,24.137.192.0,24.137.223.255,19,255.255.224.0
24.138.0.0/17,24.138.0.0,24.138.127.255,17,255.255.128.0
24.138.128.0/18,24.138.128.0,24.138.191.255,18,255.255.192.0
24.139.0.0/19,24.139.0.0,24.139.31.255,19,255.255.224.0
24.140.224.0/19,24.140.224.0,24.140.255.255,19,255.255.224.0
24.141.0.0/16,24.141.0.0,24.141.255.255,16,255.255.0.0
24.142.0.0/18,24.142.0.0,24.142.63.255,18,255.255.192.0
24.142.80.0/20,24.142.80.0,24.142.95.255,20,255.255.240.0
24.143.128.0/18,24.143.128.0,24.143.191.255,18,255.255.192.0
24.146.0.0/17,24.146.0.0,24.146.127.255,17,255.255.128.0
24.150.0.0/16,24.150.0.0,24.150.255.255,16,255.255.0.0
24.153.0.0/19,24.153.0.0,24.153.31.255,19,255.255.224.0
24.153.96.0/20,24.153.96.0,24.153.111.255,20,255.255.240.0
24.156.128.0/17,24.156.128.0,24.156.255.255,17,255.255.128.0
24.157.64.0/18,24.157.64.0,24.157.127.255,18,255.255.192.0
24.157.128.0/17,24.157.128.0,24.157.255.255,17,255.255.128.0
24.200.0.0/14,24.200.0.0,24.203.255.255,14,255.252.0.0
24.204.144.0/20,24.204.144.0,24.204.159.255,20,255.255.240.0
24.204.192.0/18,24.204.192.0,24.204.255.255,18,255.255.192.0
24.207.0.0/17,24.207.0.0,24.207.127.255,17,255.255.128.0
24.212.0.0/16,24.212.0.0,24.212.255.255,16,255.255.0.0
24.213.64.0/19,24.213.64.0,24.213.95.255,19,255.255.224.0
24.215.0.0/17,24.215.0.0,24.215.127.255,17,255.255.128.0
24.222.0.0/16,24.222.0.0,24.222.255.255,16,255.255.0.0
24.224.128.0/17,24.224.128.0,24.224.255.255,17,255.255.128.0
24.225.128.0/17,24.225.128.0,24.225.255.255,17,255.255.128.0
24.226.0.0/16,24.226.0.0,24.226.255.255,16,255.255.0.0
24.230.192.0/18,24.230.192.0,24.230.255.255,18,255.255.192.0
24.231.0.0/20,24.231.0.0,24.231.15.255,20,255.255.240.0
24.231.64.0/19,24.231.64.0,24.231.95.255,19,255.255.224.0
24.231.96.0/20,24.231.96.0,24.231.111.255,20,255.255.240.0
24.235.7.0/24,24.235.7.0,24.235.7.255,24,255.255.255.0
24.235.32.0/19,24.235.32.0,24.235.63.255,19,255.255.224.0
24.235.96.0/19,24.235.96.0,24.235.127.255,19,255.255.224.0
24.235.128.0/17,24.235.128.0,24.235.255.255,17,255.255.128.0
24.239.0.0/20,24.239.0.0,24.239.15.255,20,255.255.240.0
24.244.0.0/18,24.244.0.0,24.244.63.255,18,255.255.192.0
24.244.64.0/19,24.244.64.0,24.244.95.255,19,255.255.224.0
24.244.112.0/20,24.244.112.0,24.244.127.255,20,255.255.240.0
24.244.192.0/18,24.244.192.0,24.244.255.255,18,255.255.192.0
24.245.224.0/20,24.245.224.0,24.245.239.255,20,255.255.240.0
24.246.0.0/18,24.246.0.0,24.246.63.255,18,255.255.192.0
24.246.64.0/19,24.246.64.0,24.246.95.255,19,255.255.224.0
37.143.128.0/22,37.143.128.0,37.143.131.255,22,255.255.252.0
43.243.84.0/22,43.243.84.0,43.243.87.255,22,255.255.252.0
45.2.0.0/16,45.2.0.0,45.2.255.255,16,255.255.0.0
45.3.0.0/19,45.3.0.0,45.3.31.255,19,255.255.224.0
45.11.88.0/22,45.11.88.0,45.11.91.255,22,255.255.252.0
45.33.195.0/24,45.33.195.0,45.33.195.255,24,255.255.255.0
45.33.200.0/23,45.33.200.0,45.33.201.255,23,255.255.254.0
45.40.16.0/20,45.40.16.0,45.40.31.255,20,255.255.240.0
45.40.64.0/20,45.40.64.0,45.40.79.255,20,255.255.240.0
45.41.4.0/24,45.41.4.0,45.41.4.255,24,255.255.255.0
45.41.7.0/24,45.41.7.0,45.41.7.255,24,255.255.255.0
45.41.28.0/22,45.41.28.0,45.41.31.255,22,255.255.252.0
45.41.192.0/23,45.41.192.0,45.41.193.255,23,255.255.254.0
45.41.200.0/23,45.41.200.0,45.41.201.255,23,255.255.254.0
45.41.210.0/23,45.41.210.0,45.41.211.255,23,255.255.254.0
45.41.236.0/22,45.41.236.0,45.41.239.255,22,255.255.252.0
45.42.8.0/22,45.42.8.0,45.42.11.255,22,255.255.252.0
45.42.12.0/23,45.42.12.0,45.42.13.255,23,255.255.254.0
45.42.14.0/24,45.42.14.0,45.42.14.255,24,255.255.255.0
45.42.24.0/22,45.42.24.0,45.42.27.255,22,255.255.252.0
45.42.36.0/22,45.42.36.0,45.42.39.255,22,255.255.252.0
45.42.72.0/21,45.42.72.0,45.42.79.255,21,255.255.248.0
45.42.96.0/19,45.42.96.0,45.42.127.255,19,255.255.224.0
45.42.128.0/22,45.42.128.0,45.42.131.255,22,255.255.252.0
45.42.168.0/23,45.42.168.0,45.42.169.255,23,255.255.254.0
45.42.184.0/22,45.42.184.0,45.42.187.255,22,255.255.252.0
45.42.192.0/22,45.42.192.0,45.42.195.255,22,255.255.252.0
45.42.206.0/24,45.42.206.0,45.42.206.255,24,255.255.255.0
45.42.220.0/22,45.42.220.0,45.42.223.255,22,255.255.252.0
45.42.224.0/24,45.42.224.0,45.42.224.255,24,255.255.255.0
45.42.240.0/22,45.42.240.0,45.42.243.255,22,255.255.252.0
45.44.0.0/16,45.44.0.0,45.44.255.255,16,255.255.0.0
45.45.0.0/17,45.45.0.0,45.45.127.255,17,255.255.128.0
45.45.148.0/24,45.45.148.0,45.45.148.255,24,255.255.255.0
45.45.157.0/24,45.45.157.0,45.45.157.255,24,255.255.255.0
45.45.160.0/22,45.45.160.0,45.45.163.255,22,255.255.252.0
45.45.172.0/22,45.45.172.0,45.45.175.255,22,255.255.252.0
45.45.195.0/24,45.45.195.0,45.45.195.255,24,255.255.255.0
45.56.216.0/21,45.56.216.0,45.56.223.255,21,255.255.248.0
45.58.16.0/20,45.58.16.0,45.58.31.255,20,255.255.240.0
45.58.80.0/20,45.58.80.0,45.58.95.255,20,255.255.240.0
45.58.96.0/20,45.58.96.0,45.58.111.255,20,255.255.240.0
45.58.192.0/18,45.58.192.0,45.58.255.255,18,255.255.192.0
45.59.72.0/21,45.59.72.0,45.59.79.255,21,255.255.248.0
45.59.96.0/22,45.59.96.0,45.59.99.255,22,255.255.252.0
45.59.176.0/22,45.59.176.0,45.59.179.255,22,255.255.252.0
45.59.188.0/22,45.59.188.0,45.59.191.255,22,255.255.252.0
45.61.0.0/20,45.61.0.0,45.61.15.255,20,255.255.240.0
45.62.64.0/18,45.62.64.0,45.62.127.255,18,255.255.192.0
45.62.192.0/18,45.62.192.0,45.62.255.255,18,255.255.192.0
45.72.0.0/16,45.72.0.0,45.72.255.255,16,255.255.0.0
45.73.0.0/17,45.73.0.0,45.73.127.255,17,255.255.128.0
45.74.64.0/20,45.74.64.0,45.74.79.255,20,255.255.240.0
45.74.96.0/19,45.74.96.0,45.74.127.255,19,255.255.224.0
45.78.0.0/18,45.78.0.0,45.78.63.255,18,255.255.192.0
45.78.64.0/20,45.78.64.0,45.78.79.255,20,255.255.240.0
45.78.96.0/19,45.78.96.0,45.78.127.255,19,255.255.224.0
45.78.160.0/19,45.78.160.0,45.78.191.255,19,255.255.224.0
45.78.192.0/18,45.78.192.0,45.78.255.255,18,255.255.192.0
45.81.148.0/22,45.81.148.0,45.81.151.255,22,255.255.252.0
45.92.28.0/22,45.92.28.0,45.92.31.255,22,255.255.252.0
45.93.28.0/22,45.93.28.0,45.93.31.255,22,255.255.252.0
45.114.224.0/22,45.114.224.0,45.114.227.255,22,255.255.252.0
45.134.4.0/22,45.134.4.0,45.134.7.255,22,255.255.252.0
45.134.80.0/22,45.134.80.0,45.134.83.255,22,255.255.252.0
45.138.68.0/22,45.138.68.0,45.138.71.255,22,255.255.252.0
45.142.248.0/22,45.142.248.0,45.142.251.255,22,255.255.252.0
45.145.228.0/22,45.145.228.0,45.145.231.255,22,255.255.252.0
45.152.64.0/22,45.152.64.0,45.152.67.255,22,255.255.252.0
45.158.20.0/22,45.158.20.0,45.158.23.255,22,255.255.252.0
45.248.124.0/22,45.248.124.0,45.248.127.255,22,255.255.252.0
46.245.240.0/21,46.245.240.0,46.245.247.255,21,255.255.248.0
46.254.88.0/22,46.254.88.0,46.254.91.255,22,255.255.252.0
47.54.0.0/15,47.54.0.0,47.55.255.255,15,255.254.0.0
